Date,BGT North of NE 70th Total,Ped South,Ped North,Bike North,Bike South
5/3/15,384,22,29,161,172
5/3/15,336,33,22,102,179
5/3/15,276,23,15,121,117
5/3/15,193,13,14,70,96
5/3/15,107,17,10,32,48
5/3/15,53,2,3,19,29
5/3/15,15,1,1,1,12
5/3/15,4,1,0,3,0
5/3/15,6,0,1,2,3
5/3/15,5,1,0,3,1
5/4/15,5,1,2,1,1
5/4/15,0,0,0,0,0
5/4/15,0,0,0,0,0
5/4/15,4,0,0,0,4
5/4/15,12,1,2,0,9
5/4/15,58,1,6,11,40
5/4/15,120,11,15,20,74
5/4/15,152,18,8,27,99
5/4/15,120,13,16,35,56
5/4/15,137,39,27,32,39
5/4/15,133,40,48,23,22
5/4/15,147,44,56,23,24
5/4/15,190,60,63,32,35
5/4/15,158,49,32,39,38
5/4/15,121,33,18,45,25
5/4/15,173,42,17,84,30
5/4/15,310,57,31,174,48
5/4/15,335,68,37,145,85
5/4/15,189,29,18,72,70
5/4/15,86,20,8,29,29
5/4/15,26,9,1,8,8
5/4/15,11,5,0,3,3
5/4/15,3,1,0,1,1
5/4/15,3,3,0,0,0
5/5/15,1,0,0,1,0
5/5/15,0,0,0,0,0
5/5/15,2,1,0,0,1
5/5/15,2,0,0,0,2
5/5/15,19,0,1,6,12
5/5/15,34,8,5,3,18
5/5/15,58,7,7,7,37
5/5/15,86,9,9,16,52
5/5/15,86,6,8,32,40
5/5/15,63,13,8,21,21
5/5/15,42,16,11,8,7
5/5/15,47,13,14,8,12
5/5/15,39,12,11,9,7
5/5/15,25,1,6,10,8
5/5/15,30,9,2,8,11
5/5/15,54,6,6,33,9
5/5/15,84,8,9,43,24
5/5/15,97,12,9,59,17
5/5/15,38,4,3,26,5
5/5/15,12,0,1,8,3
5/5/15,4,0,0,1,3
5/5/15,3,0,0,1,2
5/5/15,0,0,0,0,0
5/5/15,0,0,0,0,0
5/6/15,0,0,0,0,0
5/6/15,0,0,0,0,0
5/6/15,1,0,0,1,0
5/6/15,4,0,0,1,3
5/6/15,17,1,3,2,11
5/6/15,42,2,5,9,26
5/6/15,124,16,15,26,67
5/6/15,146,17,10,29,90
5/6/15,92,13,11,21,47
5/6/15,73,10,15,20,28
5/6/15,64,18,12,10,24
5/6/15,69,16,12,21,20
5/6/15,67,14,10,24,19
5/6/15,67,8,16,25,18
5/6/15,72,14,12,25,21
5/6/15,123,10,15,72,26
5/6/15,172,13,11,107,41
5/6/15,217,28,30,110,49
5/6/15,128,14,18,52,44
5/6/15,71,10,11,27,23
5/6/15,40,7,4,11,18
5/6/15,10,1,0,4,5
5/6/15,3,1,0,1,1
5/6/15,0,0,0,0,0
5/7/15,1,0,0,0,1
5/7/15,0,0,0,0,0
5/7/15,0,0,0,0,0
5/7/15,3,0,0,0,3
5/7/15,17,1,1,2,13
5/7/15,61,7,7,11,36
5/7/15,126,10,14,23,79
5/7/15,157,14,9,30,104
5/7/15,139,16,13,42,68
5/7/15,97,13,13,33,38
5/7/15,137,40,22,33,42
5/7/15,99,23,14,36,26
5/7/15,115,12,18,53,32
5/7/15,121,14,12,49,46
5/7/15,117,9,7,59,42
5/7/15,185,7,20,82,76
5/7/15,254,13,19,147,75
5/7/15,296,24,23,166,83
5/7/15,191,16,19,78,78
5/7/15,85,8,6,38,33
5/7/15,32,2,1,17,12
5/7/15,10,0,0,6,4
5/7/15,3,0,0,2,1
5/7/15,1,0,0,1,0
5/8/15,1,0,0,1,0
5/8/15,0,0,0,0,0
5/8/15,0,0,0,0,0
5/8/15,5,0,0,3,2
5/8/15,11,1,3,1,6
5/8/15,54,3,5,10,36
5/8/15,136,16,7,36,77
5/8/15,164,13,10,43,98
5/8/15,116,10,10,36,60
5/8/15,115,24,20,38,33
5/8/15,93,17,14,33,29
5/8/15,114,19,11,40,44
5/8/15,138,16,15,53,54
5/8/15,140,19,8,58,55
5/8/15,136,12,14,58,52
5/8/15,204,14,15,104,71
5/8/15,290,13,22,167,88
5/8/15,243,21,23,135,64
5/8/15,127,18,11,55,43
5/8/15,63,2,1,29,31
5/8/15,33,3,3,14,13
5/8/15,13,1,0,8,4
5/8/15,5,0,0,3,2
5/8/15,3,0,0,2,1
5/9/15,1,0,0,1,0
5/9/15,2,0,0,2,0
5/9/15,0,0,0,0,0
5/9/15,1,0,0,0,1
5/9/15,6,0,1,3,2
5/9/15,17,2,2,9,4
5/9/15,77,12,13,27,25
5/9/15,149,31,27,61,30
5/9/15,259,41,35,119,64
5/9/15,361,35,34,173,119
5/9/15,404,34,34,182,154
5/9/15,386,29,28,181,148
5/9/15,419,25,36,172,186
5/9/15,390,16,16,193,165
5/9/15,361,22,16,161,162
5/9/15,435,51,55,124,205
5/9/15,285,24,13,100,148
5/9/15,201,12,20,75,94
5/9/15,116,10,5,39,62
5/9/15,80,5,4,30,41
5/9/15,16,1,1,5,9
5/9/15,14,0,0,9,5
5/9/15,4,0,0,2,2
5/9/15,0,0,0,0,0
5/10/15,1,0,0,0,1
5/10/15,1,0,0,1,0
5/10/15,0,0,0,0,0
5/10/15,0,0,0,0,0
5/10/15,2,0,1,0,1
5/10/15,16,3,2,6,5
5/10/15,40,3,9,17,11
5/10/15,92,15,19,36,22
5/10/15,148,26,22,47,53
5/10/15,229,34,31,112,52
5/10/15,269,30,26,125,88
5/10/15,317,28,34,151,104
5/10/15,283,22,22,132,107
5/10/15,308,13,20,139,136
5/10/15,302,28,17,116,141
5/10/15,265,30,14,84,137
5/10/15,265,22,20,99,124
5/10/15,99,13,11,36,39
5/10/15,83,10,4,23,46
5/10/15,35,5,2,11,17
5/10/15,21,4,0,1,16
5/10/15,5,0,0,2,3
5/10/15,2,1,0,1,0
5/10/15,1,0,0,1,0
5/11/15,0,0,0,0,0
5/11/15,0,0,0,0,0
5/11/15,0,0,0,0,0
5/11/15,3,0,0,0,3
5/11/15,9,0,0,2,7
5/11/15,49,8,8,6,27
5/11/15,105,11,7,15,72
5/11/15,107,8,6,19,74
5/11/15,92,14,10,25,43
5/11/15,71,13,8,19,31
5/11/15,62,12,17,10,23
5/11/15,54,9,4,21,20
5/11/15,62,9,12,18,23
5/11/15,70,10,10,27,23
5/11/15,75,12,12,32,19
5/11/15,105,5,12,59,29
5/11/15,172,18,23,94,37
5/11/15,184,19,20,103,42
5/11/15,103,13,12,54,24
5/11/15,31,3,3,19,6
5/11/15,14,3,4,0,7
5/11/15,10,1,1,3,5
5/11/15,3,1,0,2,0
5/11/15,3,0,0,3,0
5/12/15,0,0,0,0,0
5/12/15,0,0,0,0,0
5/12/15,0,0,0,0,0
5/12/15,2,0,0,0,2
5/12/15,20,0,1,5,14
5/12/15,50,3,2,10,35
5/12/15,101,13,7,14,67
5/12/15,117,19,10,24,64
5/12/15,109,12,16,35,46
5/12/15,77,16,14,17,30
5/12/15,65,13,11,20,21
5/12/15,63,12,15,16,20
5/12/15,51,10,8,19,14
5/12/15,35,6,0,14,15
5/12/15,34,6,2,12,14
5/12/15,100,11,14,55,20
5/12/15,170,16,19,101,34
5/12/15,209,21,21,121,46
5/12/15,97,11,15,45,26
5/12/15,61,11,8,21,21
5/12/15,18,5,1,5,7
5/12/15,5,0,1,1,3
5/12/15,4,1,0,3,0
5/12/15,2,0,0,2,0
5/13/15,0,0,0,0,0
5/13/15,0,0,0,0,0
5/13/15,1,0,0,1,0
5/13/15,2,0,0,1,1
5/13/15,11,0,0,5,6
5/13/15,25,2,1,6,16
5/13/15,70,11,3,10,46
5/13/15,94,11,1,1,81
5/13/15,71,28,2,2,39
5/13/15,51,19,4,6,22
5/13/15,33,12,7,6,8
5/13/15,39,9,12,10,8
5/13/15,25,8,2,7,8
5/13/15,25,5,1,3,16
5/13/15,20,5,2,5,8
5/13/15,46,7,1,7,31
5/13/15,74,12,1,13,48
5/13/15,86,4,1,40,41
5/13/15,41,0,0,19,22
5/13/15,15,4,0,3,8
5/13/15,9,1,0,1,7
5/13/15,1,0,0,0,1
5/13/15,2,0,0,0,2
5/13/15,1,0,0,1,0
5/14/15,0,0,0,0,0
5/14/15,0,0,0,0,0
5/14/15,0,0,0,0,0
5/14/15,0,0,0,0,0
5/14/15,10,0,0,5,5
5/14/15,32,1,0,14,17
5/14/15,73,3,0,29,41
5/14/15,77,1,0,29,47
5/14/15,73,3,0,29,41
5/14/15,38,1,1,17,19
5/14/15,43,6,1,10,26
5/14/15,43,9,2,6,26
5/14/15,63,16,2,8,37
5/14/15,65,12,5,12,36
5/14/15,72,10,2,14,46
5/14/15,118,16,0,35,67
5/14/15,173,16,4,37,116
5/14/15,216,23,3,41,149
5/14/15,140,16,1,17,106
5/14/15,65,6,0,15,44
5/14/15,25,1,0,11,13
5/14/15,11,0,0,0,11
5/14/15,2,0,0,0,2
5/14/15,4,2,0,1,1
5/15/15,1,0,0,1,0
5/15/15,1,0,0,1,0
5/15/15,1,0,0,1,0
5/15/15,3,0,0,0,3
5/15/15,16,3,0,0,13
5/15/15,75,5,0,13,57
5/15/15,165,4,0,46,115
5/15/15,198,16,3,26,153
5/15/15,107,18,0,13,76
5/15/15,103,22,1,7,73
5/15/15,87,20,0,0,67
5/15/15,97,24,0,0,73
5/15/15,143,60,8,18,57
5/15/15,130,36,2,3,89
5/15/15,126,27,0,3,96
5/15/15,220,39,4,17,160
5/15/15,257,29,0,3,225
5/15/15,237,37,0,0,200
5/15/15,138,19,0,0,119
5/15/15,78,12,0,0,66
5/15/15,18,4,0,0,14
5/15/15,7,3,0,0,4
5/15/15,5,0,0,0,5
5/15/15,3,1,1,0,1
5/16/15,5,1,1,3,0
5/16/15,0,0,0,0,0
5/16/15,0,0,0,0,0
5/16/15,2,0,0,0,2
5/16/15,2,0,0,0,2
5/16/15,28,5,0,0,23
5/16/15,68,16,0,0,52
5/16/15,146,23,0,0,123
5/16/15,204,68,0,0,136
5/16/15,418,64,0,0,354
5/16/15,790,72,0,0,718
5/16/15,574,47,0,1,526
5/16/15,551,28,0,25,498
5/16/15,305,37,0,0,268
5/16/15,203,40,0,0,163
5/16/15,195,25,0,0,170
5/16/15,139,27,0,0,112
5/16/15,100,19,0,0,81
5/16/15,51,14,0,0,37
5/16/15,40,6,0,0,34
5/16/15,21,3,0,0,18
5/16/15,9,0,0,0,9
5/16/15,5,0,0,0,5
5/16/15,2,2,0,0,0
5/17/15,1,0,0,0,1
5/17/15,1,0,0,0,1
5/17/15,1,0,0,1,0
5/17/15,0,0,0,0,0
5/17/15,1,1,0,0,0
5/17/15,4,3,0,0,1
5/17/15,43,8,0,1,34
5/17/15,105,30,0,1,74
5/17/15,135,26,0,0,109
5/17/15,182,53,0,0,129
5/17/15,234,51,0,0,183
5/17/15,225,45,0,0,180
5/17/15,211,28,0,0,183
5/17/15,287,39,0,0,248
5/17/15,265,58,0,0,207
5/17/15,271,45,0,0,226
5/17/15,275,63,0,1,211
5/17/15,177,38,0,0,139
5/17/15,102,20,1,0,81
5/17/15,65,17,0,0,48
5/17/15,22,5,0,0,17
5/17/15,5,1,0,0,4
5/17/15,0,0,0,0,0
5/17/15,2,0,0,0,2
5/18/15,2,0,0,0,2
5/18/15,0,0,0,0,0
5/18/15,2,0,0,0,2
5/18/15,2,0,0,0,2
5/18/15,16,0,0,1,15
5/18/15,47,8,1,2,36
5/18/15,113,7,0,11,95
5/18/15,142,25,0,1,116
5/18/15,121,28,0,1,92
5/18/15,108,32,1,2,73
5/18/15,528,446,6,4,72
5/18/15,191,105,0,4,82
5/18/15,138,37,3,1,97
5/18/15,134,27,0,0,107
5/18/15,135,27,0,0,108
5/18/15,181,29,0,1,151
5/18/15,318,51,1,0,266
5/18/15,296,47,0,2,247
5/18/15,215,34,0,2,179
5/18/15,155,24,0,1,130
5/18/15,31,8,0,0,23
5/18/15,11,1,0,0,10
5/18/15,2,1,0,0,1
5/18/15,1,0,0,0,1
5/19/15,0,0,0,0,0
5/19/15,0,0,0,0,0
5/19/15,2,0,0,0,2
5/19/15,1,0,0,0,1
5/19/15,18,0,0,2,16
5/19/15,51,7,0,3,41
5/19/15,133,15,1,5,112
5/19/15,181,30,0,0,151
5/19/15,105,22,1,0,82
5/19/15,87,25,0,0,62
5/19/15,80,20,0,0,60
5/19/15,101,38,0,0,63
5/19/15,95,28,0,0,67
5/19/15,119,32,1,4,82
5/19/15,111,24,0,0,87
5/19/15,173,22,7,36,108
5/19/15,272,36,4,30,202
5/19/15,251,30,0,0,221
5/19/15,154,26,1,13,114
5/19/15,122,18,2,4,98
5/19/15,46,11,1,0,34
5/19/15,16,3,0,1,12
5/19/15,3,1,0,0,2
5/19/15,0,0,0,0,0
5/20/15,1,0,0,1,0
5/20/15,0,0,0,0,0
5/20/15,2,0,0,2,0
5/20/15,3,0,0,0,3
5/20/15,15,2,0,0,13
5/20/15,46,11,2,3,30
5/20/15,120,11,1,3,105
5/20/15,159,33,0,1,125
5/20/15,127,39,0,0,88
5/20/15,77,19,0,0,58
5/20/15,62,19,0,0,43
5/20/15,94,35,4,0,55
5/20/15,117,41,0,0,76
5/20/15,146,38,1,0,107
5/20/15,105,6,7,24,68
5/20/15,145,21,19,63,42
5/20/15,246,25,20,111,90
5/20/15,313,22,19,133,139
5/20/15,196,22,16,44,114
5/20/15,103,12,6,43,42
5/20/15,39,5,3,12,19
5/20/15,16,2,0,4,10
5/20/15,4,0,1,2,1
5/20/15,0,0,0,0,0
5/21/15,0,0,0,0,0
5/21/15,0,0,0,0,0
5/21/15,0,0,0,0,0
5/21/15,2,0,0,0,2
5/21/15,16,3,1,0,12
5/21/15,49,10,2,1,36
5/21/15,139,21,3,2,113
5/21/15,148,32,1,0,115
5/21/15,168,36,6,5,121
5/21/15,105,25,4,17,59
5/21/15,114,32,17,13,52
5/21/15,140,40,12,26,62
5/21/15,122,31,6,49,36
5/21/15,134,17,7,56,54
5/21/15,117,17,7,48,45
5/21/15,162,11,9,98,44
5/21/15,257,15,18,156,68
5/21/15,263,9,16,151,87
5/21/15,217,12,12,95,98
5/21/15,113,11,11,42,49
5/21/15,53,10,3,26,14
5/21/15,14,0,0,9,5
5/21/15,5,2,0,2,1
5/21/15,6,3,0,3,0
5/22/15,5,2,1,2,0
5/22/15,0,0,0,0,0
5/22/15,0,0,0,0,0
5/22/15,1,0,1,0,0
5/22/15,18,4,1,2,11
5/22/15,56,12,4,4,36
5/22/15,118,25,4,4,85
5/22/15,126,19,3,2,102
5/22/15,111,19,14,16,62
5/22/15,82,17,3,15,47
5/22/15,86,21,7,5,53
5/22/15,102,30,5,24,43
5/22/15,113,29,9,24,51
5/22/15,98,28,5,17,48
5/22/15,108,22,0,0,86
5/22/15,148,27,12,47,62
5/22/15,153,26,6,37,84
5/22/15,183,28,6,64,85
5/22/15,70,16,7,10,37
5/22/15,52,12,2,7,31
5/22/15,11,5,1,0,5
5/22/15,4,1,0,0,3
5/22/15,8,3,1,1,3
5/22/15,2,0,0,2,0
5/23/15,1,0,0,1,0
5/23/15,0,0,0,0,0
5/23/15,0,0,0,0,0
5/23/15,7,7,0,0,0
5/23/15,0,0,0,0,0
5/23/15,18,6,4,6,2
5/23/15,55,13,3,11,28
5/23/15,111,27,10,23,51
5/23/15,148,23,30,57,38
5/23/15,176,49,21,45,61
5/23/15,214,29,38,80,67
5/23/15,208,28,19,79,82
5/23/15,167,18,14,70,65
5/23/15,168,19,14,71,64
5/23/15,202,23,8,70,101
5/23/15,118,13,7,37,61
5/23/15,142,13,12,49,68
5/23/15,109,17,7,36,49
5/23/15,68,12,16,21,19
5/23/15,37,11,1,2,23
5/23/15,22,3,1,9,9
5/23/15,10,3,1,4,2
5/23/15,2,0,0,1,1
5/23/15,2,0,0,1,1
5/24/15,0,0,0,0,0
5/24/15,3,0,0,3,0
5/24/15,0,0,0,0,0
5/24/15,1,0,0,1,0
5/24/15,2,1,0,1,0
5/24/15,18,3,3,10,2
5/24/15,40,6,8,19,7
5/24/15,94,20,13,41,20
5/24/15,138,22,23,56,37
5/24/15,221,28,25,101,67
5/24/15,235,22,26,110,77
5/24/15,275,26,29,136,84
5/24/15,258,21,14,128,95
5/24/15,319,32,17,114,156
5/24/15,259,14,17,109,119
5/24/15,264,14,20,95,135
5/24/15,202,19,13,60,110
5/24/15,145,23,6,23,93
5/24/15,104,13,11,29,51
5/24/15,70,9,8,18,35
5/24/15,28,7,2,8,11
5/24/15,6,1,0,2,3
5/24/15,6,0,0,2,4
5/24/15,2,0,0,2,0
5/25/15,3,0,0,1,2
5/25/15,1,0,0,1,0
5/25/15,0,0,0,0,0
5/25/15,0,0,0,0,0
5/25/15,8,0,0,6,2
5/25/15,16,4,5,4,3
5/25/15,37,8,7,12,10
5/25/15,91,14,16,41,20
5/25/15,108,11,15,48,34
5/25/15,216,25,19,100,72
5/25/15,330,26,39,148,117
5/25/15,327,23,21,170,113
5/25/15,254,18,19,99,118
5/25/15,335,21,17,150,147
5/25/15,278,26,24,115,113
5/25/15,272,35,21,100,116
5/25/15,220,17,12,80,111
5/25/15,106,11,8,34,53
5/25/15,63,6,6,17,34
5/25/15,21,2,3,9,7
5/25/15,21,4,0,2,15
5/25/15,3,0,1,1,1
5/25/15,2,1,0,1,0
5/25/15,0,0,0,0,0
5/26/15,0,0,0,0,0
5/26/15,0,0,0,0,0
5/26/15,0,0,0,0,0
5/26/15,5,0,0,2,3
5/26/15,12,0,2,1,9
5/26/15,49,7,7,9,26
5/26/15,103,12,7,18,66
5/26/15,147,20,15,31,81
5/26/15,88,6,6,32,44
5/26/15,93,20,20,27,26
5/26/15,70,15,12,13,30
5/26/15,74,15,12,32,15
5/26/15,63,10,11,24,18
5/26/15,78,8,8,38,24
5/26/15,97,13,8,52,24
5/26/15,155,13,22,73,47
5/26/15,257,26,17,133,81
5/26/15,214,18,20,126,50
5/26/15,266,32,15,126,93
5/26/15,91,8,7,35,41
5/26/15,28,1,2,8,17
5/26/15,15,2,3,7,3
5/26/15,6,0,0,4,2
5/26/15,0,0,0,0,0
5/27/15,0,0,0,0,0
5/27/15,1,0,0,0,1
5/27/15,1,0,0,1,0
5/27/15,4,0,0,0,4
5/27/15,18,0,1,5,12
5/27/15,49,5,7,5,32
5/27/15,133,20,10,25,78
5/27/15,142,15,4,25,98
5/27/15,112,7,11,36,58
5/27/15,112,18,14,40,40
5/27/15,75,20,16,21,18
5/27/15,99,15,16,33,35
5/27/15,104,13,12,45,34
5/27/15,114,20,12,46,36
5/27/15,125,15,18,45,47
5/27/15,168,10,22,90,46
5/27/15,254,16,16,156,66
5/27/15,285,15,25,173,72
5/27/15,225,26,18,103,78
5/27/15,104,12,7,33,52
5/27/15,45,6,3,12,24
5/27/15,19,0,1,5,13
5/27/15,11,3,1,4,3
5/27/15,1,0,0,0,1
5/28/15,0,0,0,0,0
5/28/15,0,0,0,0,0
5/28/15,1,0,0,1,0
5/28/15,1,0,0,0,1
5/28/15,15,1,2,1,11
5/28/15,61,8,10,9,34
5/28/15,117,10,8,17,82
5/28/15,160,13,8,38,101
5/28/15,142,11,19,43,69
5/28/15,135,21,23,44,47
5/28/15,137,24,25,41,47
5/28/15,113,15,14,41,43
5/28/15,143,25,17,49,52
5/28/15,120,21,13,53,33
5/28/15,138,14,15,61,48
5/28/15,170,12,14,89,55
5/28/15,264,22,18,148,76
5/28/15,303,24,24,159,96
5/28/15,221,15,17,106,83
5/28/15,141,16,14,57,54
5/28/15,69,13,10,19,27
5/28/15,25,1,1,11,12
5/28/15,3,0,0,0,3
5/28/15,4,0,0,2,2
5/29/15,2,0,0,2,0
5/29/15,1,0,0,0,1
5/29/15,1,0,1,0,0
5/29/15,3,1,0,1,1
5/29/15,23,5,3,3,12
5/29/15,64,6,6,15,37
5/29/15,123,18,9,26,70
5/29/15,154,17,10,42,85
5/29/15,120,18,13,30,59
5/29/15,120,18,24,38,40
5/29/15,121,19,13,51,38
5/29/15,101,12,11,38,40
5/29/15,136,21,19,52,44
5/29/15,109,12,3,55,39
5/29/15,135,10,14,65,46
5/29/15,157,10,7,85,55
5/29/15,245,18,17,128,82
5/29/15,238,14,18,149,57
5/29/15,179,17,13,77,72
5/29/15,93,5,12,32,44
5/29/15,60,7,5,19,29
5/29/15,12,0,0,3,9
5/29/15,7,1,1,3,2
5/29/15,6,1,1,3,1
5/30/15,4,0,0,4,0
5/30/15,1,0,0,0,1
5/30/15,0,0,0,0,0
5/30/15,1,0,0,1,0
5/30/15,6,1,0,4,1
5/30/15,28,3,6,14,5
5/30/15,66,7,13,28,18
5/30/15,138,24,24,54,36
5/30/15,199,31,32,78,58
5/30/15,259,40,32,134,53
5/30/15,328,32,27,170,99
5/30/15,363,33,21,163,146
5/30/15,362,24,22,162,154
5/30/15,347,22,32,135,158
5/30/15,395,36,16,166,177
5/30/15,328,27,20,153,128
5/30/15,286,25,19,92,150
5/30/15,198,16,11,68,103
5/30/15,140,18,10,38,74
5/30/15,78,8,6,19,45
5/30/15,75,9,3,23,40
5/30/15,21,0,1,6,14
5/30/15,10,2,2,4,2
5/30/15,1,0,0,1,0
5/31/15,3,0,0,2,1
5/31/15,2,1,0,0,1
5/31/15,2,0,0,1,1
5/31/15,1,1,0,0,0
5/31/15,2,0,0,1,1
5/31/15,26,6,4,8,8
5/31/15,57,7,11,28,11
5/31/15,100,16,16,39,29
5/31/15,210,37,37,83,53
5/31/15,247,35,24,100,88
5/31/15,330,42,31,147,110
5/31/15,363,29,38,157,139
5/31/15,318,21,18,149,130
5/31/15,281,18,22,125,116
5/31/15,335,17,17,159,142
5/31/15,297,25,16,118,138
5/31/15,245,27,24,88,106
5/31/15,176,24,21,49,82
5/31/15,110,10,9,34,57
5/31/15,64,12,9,18,25
5/31/15,21,4,0,8,9
5/31/15,6,0,0,2,4
5/31/15,5,0,0,2,3
5/31/15,3,0,0,3,0
6/1/15,0,0,0,0,0
6/1/15,0,0,0,0,0
6/1/15,0,0,0,0,0
6/1/15,2,0,0,0,2
6/1/15,16,2,3,3,8
6/1/15,31,5,3,3,20
6/1/15,88,13,6,15,54
6/1/15,94,11,6,18,59
6/1/15,74,11,8,13,42
6/1/15,42,6,5,13,18
6/1/15,24,5,3,7,9
6/1/15,24,5,3,7,9
6/1/15,40,14,9,12,5
6/1/15,29,8,11,4,6
6/1/15,56,12,10,22,12
6/1/15,52,11,6,13,22
6/1/15,83,15,12,38,18
6/1/15,128,23,18,60,27
6/1/15,170,19,17,96,38
6/1/15,67,7,12,26,22
6/1/15,49,4,4,25,16
6/1/15,28,5,4,3,16
6/1/15,8,4,2,0,2
6/1/15,2,0,0,2,0
6/2/15,1,0,0,1,0
6/2/15,1,0,1,0,0
6/2/15,0,0,0,0,0
6/2/15,0,0,0,0,0
6/2/15,1,0,0,0,1
6/2/15,9,0,0,3,6
6/2/15,29,8,5,5,11
6/2/15,79,8,6,14,51
6/2/15,105,22,13,15,55
6/2/15,85,14,21,24,26
6/2/15,70,17,21,13,19
6/2/15,53,17,14,10,12
6/2/15,36,13,10,8,5
6/2/15,57,10,14,17,16
6/2/15,38,8,8,13,9
6/2/15,56,7,7,21,21
6/2/15,96,16,21,44,15
6/2/15,109,16,20,48,25
6/2/15,113,11,5,70,27
6/2/15,73,11,7,31,24
6/2/15,41,5,9,13,14
6/2/15,25,4,3,7,11
6/2/15,8,1,0,4,3
6/2/15,1,0,1,0,0
6/3/15,2,1,0,1,0
6/3/15,1,0,1,0,0
6/3/15,1,0,0,1,0
6/3/15,3,0,0,3,0
6/3/15,4,0,0,0,4
6/3/15,5,0,1,0,4
6/3/15,34,6,8,4,16
6/3/15,84,11,8,21,44
6/3/15,102,12,4,33,53
6/3/15,88,16,14,12,46
6/3/15,57,10,10,17,20
6/3/15,41,8,7,11,15
6/3/15,63,11,9,25,18
6/3/15,62,14,15,17,16
6/3/15,70,13,9,30,18
6/3/15,73,12,9,21,31
6/3/15,112,11,13,53,35
6/3/15,179,21,24,92,42
6/3/15,199,20,22,102,55
6/3/15,155,17,15,62,61
6/3/15,86,13,18,31,24
6/3/15,45,8,1,16,20
6/3/15,5,0,1,3,1
6/3/15,7,2,1,2,2
6/4/15,3,0,0,1,2
6/4/15,3,0,3,0,0
6/4/15,0,0,0,0,0
6/4/15,1,0,0,0,1
6/4/15,1,0,0,0,1
6/4/15,16,1,2,3,10
6/4/15,54,9,6,12,27
6/4/15,137,10,12,24,91
6/4/15,159,16,10,35,98
6/4/15,131,11,11,48,61
6/4/15,112,23,21,27,41
6/4/15,94,25,16,26,27
6/4/15,93,15,13,33,32
6/4/15,93,12,11,35,35
6/4/15,120,10,10,52,48
6/4/15,119,11,11,54,43
6/4/15,148,13,13,83,39
6/4/15,246,18,25,133,70
6/4/15,264,22,17,154,71
6/4/15,167,8,9,83,67
6/4/15,109,15,13,34,47
6/4/15,55,7,3,20,25
6/4/15,25,2,3,11,9
6/4/15,6,0,0,5,1
6/5/15,7,6,1,0,0
6/5/15,1,0,0,1,0
6/5/15,1,0,0,1,0
6/5/15,0,0,0,0,0
6/5/15,2,0,0,1,1
6/5/15,16,3,2,4,7
6/5/15,61,6,10,15,30
6/5/15,114,13,8,24,69
6/5/15,143,11,10,34,88
6/5/15,173,22,29,51,71
6/5/15,134,21,24,47,42
6/5/15,181,47,23,51,60
6/5/15,177,32,21,62,62
6/5/15,128,40,13,46,29
6/5/15,166,30,17,66,53
6/5/15,199,52,20,69,58
6/5/15,184,10,17,75,82
6/5/15,246,15,15,139,77
6/5/15,265,16,20,161,68
6/5/15,178,26,19,55,78
6/5/15,74,11,3,30,30
6/5/15,34,6,4,9,15
6/5/15,18,1,0,9,8
6/5/15,5,0,0,0,5
6/6/15,8,0,1,7,0
6/6/15,1,1,0,0,0
6/6/15,4,0,0,4,0
6/6/15,1,0,0,0,1
6/6/15,0,0,0,0,0
6/6/15,4,0,1,3,0
6/6/15,24,6,4,6,8
6/6/15,115,11,18,57,29
6/6/15,205,31,31,93,50
6/6/15,284,51,41,119,73
6/6/15,367,42,30,167,128
6/6/15,357,34,30,165,128
6/6/15,438,33,32,192,181
6/6/15,331,25,21,131,154
6/6/15,341,23,21,138,159
6/6/15,308,19,15,143,131
6/6/15,301,23,27,144,107
6/6/15,211,15,14,58,124
6/6/15,180,26,8,65,81
6/6/15,116,13,10,44,49
6/6/15,108,15,9,37,47
6/6/15,56,15,13,10,18
6/6/15,17,5,0,3,9
6/6/15,6,0,1,3,2
6/7/15,10,2,1,1,6
6/7/15,2,0,1,1,0
6/7/15,0,0,0,0,0
6/7/15,1,0,0,1,0
6/7/15,1,0,0,0,1
6/7/15,1,0,0,0,1
6/7/15,32,3,4,19,6
6/7/15,64,9,10,32,13
6/7/15,157,26,29,64,38
6/7/15,256,54,33,93,76
6/7/15,731,95,30,187,419
6/7/15,944,64,67,476,337
6/7/15,531,30,48,321,132
6/7/15,354,30,22,144,158
6/7/15,308,14,13,140,141
6/7/15,298,14,20,117,147
6/7/15,275,31,23,97,124
6/7/15,220,19,17,86,98
6/7/15,155,22,9,55,69
6/7/15,144,17,12,47,68
6/7/15,85,8,10,32,35
6/7/15,59,6,8,21,24
6/7/15,12,0,1,3,8
6/7/15,3,0,1,1,1
6/8/15,2,0,0,2,0
6/8/15,0,0,0,0,0
6/8/15,0,0,0,0,0
6/8/15,0,0,0,0,0
6/8/15,3,0,0,0,3
6/8/15,24,3,4,5,12
6/8/15,52,4,7,12,29
6/8/15,135,16,13,22,84
6/8/15,173,22,10,53,88
6/8/15,139,22,26,45,46
6/8/15,150,33,17,52,48
6/8/15,119,21,11,46,41
6/8/15,132,18,16,42,56
6/8/15,100,13,11,38,38
6/8/15,126,8,7,68,43
6/8/15,115,16,6,54,39
6/8/15,161,18,15,84,44
6/8/15,229,19,12,121,77
6/8/15,277,29,25,161,62
6/8/15,161,20,17,64,60
6/8/15,123,12,9,59,43
6/8/15,59,8,6,22,23
